stock,open,high,low,close,timestamp
株H,196.14,199.77,114.22,176.38,13:09:23.00
株W,294.69,363.77,225.35,333.14,13:09:23.50
株N,134.77,157.62,123.83,152.91,13:09:24.00
株V,61.74,134.87,55.21,67.44,13:09:24.50
株U,173.35,257.18,120.76,164.31,13:09:25.00
株T,90.53,144.42,51.67,106.73,13:09:25.50
株M,99.09,193.25,55.94,123.74,13:09:26.00
株Q,96.01,171.59,94.83,149.39,13:09:26.50
株A,141.82,170.55,77.43,145.56,13:09:27.00
株X,168.37,253.97,132.50,159.14,13:09:27.50
株E,81.22,148.87,71.34,87.56,13:09:28.00
株F,121.47,162.06,79.01,140.02,13:09:28.50
株R,96.95,173.19,52.91,122.48,13:09:29.00
株H,176.38,260.60,124.30,188.61,13:09:29.50
株Y,234.70,237.26,148.51,166.54,13:09:30.00
株A,145.56,210.21,57.03,177.59,13:09:30.50
株S,79.73,172.68,76.21,81.31,13:09:31.00
株Z,205.31,209.67,59.97,172.64,13:09:31.50
株J,140.78,191.61,100.95,152.61,13:09:32.00
株L,110.22,170.76,70.84,91.52,13:09:32.50
株U,164.31,253.43,93.46,105.49,13:09:33.00
株Q,149.39,187.94,115.27,185.87,13:09:33.50
株D,114.98,166.92,97.32,134.33,13:09:34.00
株N,152.91,199.66,144.58,154.28,13:09:34.50
株E,87.56,93.25,85.07,91.03,13:09:35.00
株Q,185.87,191.14,159.59,187.40,13:09:35.50
株M,123.74,148.69,56.71,75.50,13:09:36.00
株R,122.48,169.18,112.04,137.53,13:09:36.50
株B,84.03,107.86,65.27,85.60,13:09:37.00
株R,137.53,209.28,57.95,106.67,13:09:37.50
株O,94.96,102.74,58.94,76.24,13:09:38.00
株J,152.61,200.16,139.60,153.25,13:09:38.50
株Z,172.64,219.23,81.31,174.13,13:09:39.00
株N,154.28,215.84,96.35,200.75,13:09:39.50
株O,76.24,170.02,59.50,163.25,13:09:40.00
株X,159.14,228.20,90.82,190.53,13:09:40.50
株D,134.33,137.17,102.54,131.78,13:09:41.00
株W,333.14,430.10,298.69,354.32,13:09:41.50
株U,105.49,121.12,66.06,69.84,13:09:42.00
株S,81.31,173.27,72.73,160.12,13:09:42.50
株R,106.67,130.18,72.58,88.24,13:09:43.00
株J,153.25,179.17,69.94,84.99,13:09:43.50
株I,211.77,238.15,146.99,176.20,13:09:44.00
株C,87.98,184.17,60.85,141.74,13:09:44.50
株M,75.50,115.61,56.69,77.23,13:09:45.00
株D,131.78,215.85,65.52,118.00,13:09:45.50
株U,69.84,97.70,63.91,79.90,13:09:46.00
株P,167.07,226.02,128.44,195.85,13:09:46.50
株N,200.75,256.17,66.55,109.41,13:09:47.00
株A,177.59,218.93,161.72,210.32,13:09:47.50
株L,91.52,187.81,72.64,75.51,13:09:48.00
株J,84.99,147.42,77.04,103.20,13:09:48.50
株R,88.24,124.80,51.89,69.68,13:09:49.00
株J,103.20,186.49,58.87,71.15,13:09:49.50
株Z,174.13,229.37,143.00,203.79,13:09:50.00
株N,109.41,170.76,51.62,79.81,13:09:50.50
株H,188.61,268.89,122.85,217.34,13:09:51.00
株Y,166.54,243.86,118.30,222.17,13:09:51.50
株X,190.53,236.26,132.92,185.99,13:09:52.00
株L,75.51,135.77,60.60,133.64,13:09:52.50
株B,85.60,86.04,52.13,55.03,13:09:53.00
株X,185.99,259.63,112.43,198.73,13:09:53.50
株C,141.74,185.42,83.99,166.61,13:09:54.00
株Y,222.17,272.76,174.61,231.48,13:09:54.50
株T,106.73,194.70,56.56,111.98,13:09:55.00
株A,210.32,301.17,66.51,221.05,13:09:55.50
株V,67.44,142.12,61.43,137.30,13:09:56.00
株O,163.25,220.77,111.44,134.00,13:09:56.50
株H,217.34,310.10,147.27,179.77,13:09:57.00
株I,176.20,212.73,114.92,204.57,13:09:57.50
株W,354.32,430.15,317.53,413.13,13:09:58.00
株I,204.57,251.11,129.63,145.67,13:09:58.50
株O,134.00,212.20,81.71,173.71,13:09:59.00
株K,69.46,81.84,51.01,53.34,13:09:59.50
株I,145.67,200.77,128.93,151.15,13:10:00.00
株I,151.15,190.94,83.45,128.24,13:10:00.50
株O,173.71,271.36,134.46,189.73,13:10:01.00
株P,195.85,250.13,139.66,234.76,13:10:01.50
株G,193.89,291.64,118.24,139.62,13:10:02.00
株C,166.61,258.85,162.30,230.91,13:10:02.50
株M,77.23,120.66,57.67,118.73,13:10:03.00
株S,160.12,217.09,140.13,184.92,13:10:03.50
株A,221.05,291.14,174.44,277.38,13:10:04.00
株C,230.91,308.46,168.86,269.72,13:10:04.50
株X,198.73,216.59,129.41,214.50,13:10:05.00
株K,53.34,86.98,52.23,73.80,13:10:05.50
株R,69.68,140.25,59.77,120.82,13:10:06.00
株C,269.72,303.45,85.09,270.34,13:10:06.50
株X,214.50,291.27,126.43,273.87,13:10:07.00
株M,118.73,178.93,64.58,101.98,13:10:07.50
株B,55.03,133.05,53.36,119.86,13:10:08.00
株K,73.80,92.37,66.62,78.49,13:10:08.50
株P,234.76,329.86,137.75,305.82,13:10:09.00
株P,305.82,360.15,237.48,338.81,13:10:09.50
株R,120.82,168.03,80.80,121.15,13:10:10.00
株H,179.77,204.58,76.51,122.45,13:10:10.50
株G,139.62,144.50,65.64,129.85,13:10:11.00
株X,273.87,313.18,246.69,262.25,13:10:11.50
株J,71.15,72.85,60.73,62.72,13:10:12.00
株U,79.90,85.04,58.45,81.72,13:10:12.50
株A,277.38,332.83,239.86,259.28,13:10:13.00
株E,91.03,133.64,63.66,118.69,13:10:13.50
株V,137.30,211.23,109.67,166.78,13:10:14.00
株L,133.64,190.48,85.80,101.40,13:10:14.50
株D,118.00,163.91,115.58,129.69,13:10:15.00
株U,81.72,160.93,64.69,100.71,13:10:15.50
株C,270.34,312.90,116.04,283.04,13:10:16.00
株S,184.92,201.28,183.31,184.26,13:10:16.50
株T,111.98,191.82,81.13,187.01,13:10:17.00
株F,140.02,209.78,92.20,208.83,13:10:17.50
株R,121.15,138.24,53.46,77.71,13:10:18.00
株O,189.73,203.24,101.72,130.53,13:10:18.50
株K,78.49,170.85,53.91,166.61,13:10:19.00
株O,130.53,173.99,92.20,140.79,13:10:19.50
株J,62.72,82.49,58.51,64.49,13:10:20.00
株X,262.25,297.72,261.43,265.55,13:10:20.50
株U,100.71,200.07,62.33,191.22,13:10:21.00
株H,122.45,198.12,80.35,182.10,13:10:21.50
株G,129.85,144.60,50.43,78.25,13:10:22.00
株A,259.28,309.91,155.29,201.45,13:10:22.50
株O,140.79,159.84,135.31,150.87,13:10:23.00
株B,119.86,130.22,63.59,89.62,13:10:23.50
株H,182.10,216.56,174.48,207.03,13:10:24.00
株V,166.78,208.84,130.54,181.40,13:10:24.50
株D,129.69,145.45,111.44,112.25,13:10:25.00
株Z,203.79,221.10,92.36,189.79,13:10:25.50
株R,77.71,131.06,69.53,98.34,13:10:26.00
株G,78.25,79.16,70.01,76.99,13:10:26.50
株N,79.81,95.81,65.12,84.18,13:10:27.00
株W,413.13,447.12,266.95,273.71,13:10:27.50
株B,89.62,148.42,51.32,126.88,13:10:28.00
株K,166.61,196.02,50.58,110.44,13:10:28.50
株N,84.18,130.97,69.36,108.00,13:10:29.00
株U,191.22,233.56,82.79,114.11,13:10:29.50
株U,114.11,183.49,96.79,177.43,13:10:30.00
株T,187.01,190.79,118.82,125.63,13:10:30.50
株K,110.44,156.75,83.73,109.20,13:10:31.00
株O,150.87,181.06,50.72,176.00,13:10:31.50
株Q,187.40,237.66,59.94,189.31,13:10:32.00
株D,112.25,159.03,83.11,102.05,13:10:32.50
株L,101.40,198.06,72.94,123.09,13:10:33.00
株A,201.45,289.02,144.28,207.78,13:10:33.50
株O,176.00,252.02,126.04,168.49,13:10:34.00
株A,207.78,267.90,51.72,186.22,13:10:34.50
株T,125.63,154.76,113.29,121.40,13:10:35.00
株R,98.34,185.99,86.89,123.25,13:10:35.50
株F,208.83,299.48,175.25,250.15,13:10:36.00
株G,76.99,143.63,59.84,84.91,13:10:36.50
株R,123.25,174.69,114.62,127.73,13:10:37.00
株I,128.24,130.82,105.37,108.09,13:10:37.50
株G,84.91,99.74,51.57,71.17,13:10:38.00
株E,118.69,130.80,97.83,127.46,13:10:38.50
株Y,231.48,279.02,106.28,207.44,13:10:39.00
株H,207.03,210.98,196.50,198.15,13:10:39.50
株O,168.49,218.91,126.12,177.65,13:10:40.00
株H,198.15,275.16,154.00,205.18,13:10:40.50
株K,109.20,208.64,54.22,114.65,13:10:41.00
株E,127.46,225.64,66.64,115.33,13:10:41.50
株B,126.88,159.24,125.03,149.09,13:10:42.00
株I,108.09,156.01,98.32,113.69,13:10:42.50
株X,265.55,347.01,73.71,165.37,13:10:43.00
株R,127.73,174.25,106.37,163.62,13:10:43.50
株S,184.26,261.94,144.91,240.53,13:10:44.00
株T,121.40,220.13,64.15,203.62,13:10:44.50
株K,114.65,191.29,98.77,111.69,13:10:45.00
株Q,189.31,209.26,137.07,196.08,13:10:45.50
株Y,207.44,289.30,93.85,224.10,13:10:46.00
株R,163.62,195.23,132.70,174.47,13:10:46.50
株Y,224.10,289.64,89.79,139.32,13:10:47.00
株F,250.15,288.91,180.70,218.74,13:10:47.50
株D,102.05,114.50,65.60,107.50,13:10:48.00
株H,205.18,232.93,59.83,118.95,13:10:48.50
株V,181.40,218.53,153.25,173.53,13:10:49.00
株M,101.98,148.85,60.99,114.58,13:10:49.50
株U,177.43,227.34,88.41,212.73,13:10:50.00
株O,177.65,235.48,140.26,208.06,13:10:50.50
株Y,139.32,211.44,135.95,208.21,13:10:51.00
株S,240.53,311.56,135.08,173.57,13:10:51.50
株S,173.57,199.38,95.04,177.20,13:10:52.00
株T,203.62,205.99,190.46,204.94,13:10:52.50
株S,177.20,225.67,107.60,148.83,13:10:53.00
株O,208.06,222.76,180.72,205.63,13:10:53.50
株S,148.83,156.96,61.56,126.36,13:10:54.00
株U,212.73,244.38,185.14,243.51,13:10:54.50
株U,243.51,262.64,70.62,75.13,13:10:55.00
株S,126.36,163.06,104.72,144.45,13:10:55.50
株K,111.69,195.72,87.25,89.71,13:10:56.00
株W,273.71,369.30,133.91,325.56,13:10:56.50
株F,218.74,230.86,141.93,187.90,13:10:57.00
株H,118.95,183.61,80.59,143.82,13:10:57.50
株R,174.47,264.21,115.69,232.11,13:10:58.00
株L,123.09,196.38,77.22,150.78,13:10:58.50
株B,149.09,152.00,139.14,142.71,13:10:59.00
株E,115.33,208.52,74.00,176.64,13:10:59.50
株Z,189.79,227.54,100.32,123.83,13:11:00.00
株X,165.37,197.74,99.29,178.14,13:11:00.50
株T,204.94,213.82,76.74,126.44,13:11:01.00
株N,108.00,124.87,75.46,110.75,13:11:01.50
株K,89.71,181.02,82.70,129.77,13:11:02.00
株N,110.75,158.76,52.85,62.63,13:11:02.50
株X,178.14,234.40,141.86,180.41,13:11:03.00
株O,205.63,253.61,168.24,223.47,13:11:03.50
株U,75.13,111.27,56.20,70.64,13:11:04.00
株T,126.44,158.32,89.03,110.74,13:11:04.50
株T,110.74,179.97,70.51,118.82,13:11:05.00
株P,338.81,407.76,233.44,342.58,13:11:05.50
株I,113.69,213.10,68.38,187.30,13:11:06.00
株G,71.17,91.94,70.81,77.44,13:11:06.50
株D,107.50,138.77,79.67,129.68,13:11:07.00
株A,186.22,255.88,135.05,171.60,13:11:07.50
株G,77.44,143.49,64.62,65.85,13:11:08.00
株B,142.71,217.59,84.68,159.98,13:11:08.50
株C,283.04,351.86,108.72,178.00,13:11:09.00
株S,144.45,163.94,58.20,113.72,13:11:09.50
株C,178.00,220.22,108.55,129.89,13:11:10.00
株L,150.78,186.87,95.22,179.43,13:11:10.50
株W,325.56,332.78,58.36,271.93,13:11:11.00
株P,342.58,366.58,261.92,299.77,13:11:11.50
株C,129.89,146.07,71.66,119.01,13:11:12.00
株Y,208.21,304.06,156.95,158.23,13:11:12.50
株R,232.11,280.94,124.04,221.45,13:11:13.00
株K,129.77,146.40,99.40,100.85,13:11:13.50
株C,119.01,185.26,58.48,67.09,13:11:14.00
株C,67.09,89.94,55.64,84.41,13:11:14.50
株Y,158.23,181.75,127.25,158.52,13:11:15.00
株H,143.82,178.74,75.23,100.55,13:11:15.50
株J,64.49,130.72,52.65,103.63,13:11:16.00
株N,62.63,63.09,54.23,54.31,13:11:16.50
株B,159.98,221.35,93.06,201.13,13:11:17.00
株K,100.85,132.46,55.91,91.02,13:11:17.50
株I,187.30,225.24,62.67,73.65,13:11:18.00
株H,100.55,124.55,67.89,74.42,13:11:18.50
株X,180.41,218.04,106.70,144.37,13:11:19.00
株S,113.72,184.26,54.86,124.26,13:11:19.50
株B,201.13,202.21,93.51,103.15,13:11:20.00
株B,103.15,110.84,83.44,105.31,13:11:20.50
株R,221.45,261.42,129.73,225.63,13:11:21.00
株U,70.64,127.88,61.53,82.73,13:11:21.50
株N,54.31,124.69,52.99,68.95,13:11:22.00
株H,74.42,125.84,51.55,123.11,13:11:22.50
株I,73.65,81.61,71.79,79.31,13:11:23.00
株J,103.63,157.92,76.09,126.16,13:11:23.50
株R,225.63,275.58,100.57,252.52,13:11:24.00
株E,176.64,193.88,56.32,146.17,13:11:24.50
株Y,158.52,253.39,144.71,189.55,13:11:25.00
株G,65.85,97.37,62.87,65.33,13:11:25.50
株L,179.43,254.36,54.56,157.41,13:11:26.00
株Y,189.55,255.23,126.25,137.05,13:11:26.50
株A,171.60,173.32,165.98,167.72,13:11:27.00
株F,187.90,188.75,53.41,122.83,13:11:27.50
株L,157.41,207.91,124.87,164.38,13:11:28.00
株L,164.38,166.11,152.79,157.31,13:11:28.50
株Z,123.83,157.37,117.72,141.68,13:11:29.00
株N,68.95,155.03,53.10,65.43,13:11:29.50
株O,223.47,261.38,51.33,189.38,13:11:30.00
株K,91.02,171.80,87.21,106.46,13:11:30.50
株U,82.73,110.68,60.19,68.01,13:11:31.00
株D,129.68,206.90,114.91,121.65,13:11:31.50
株G,65.33,103.40,61.10,97.55,13:11:32.00
株Z,141.68,165.71,108.69,154.11,13:11:32.50
株H,123.11,129.13,106.81,108.08,13:11:33.00
株M,114.58,134.38,89.64,92.93,13:11:33.50
株W,271.93,294.13,60.07,89.73,13:11:34.00
株W,89.73,183.73,69.66,70.69,13:11:34.50
株H,108.08,203.40,77.01,146.81,13:11:35.00
株D,121.65,210.42,103.07,134.75,13:11:35.50
株M,92.93,152.74,88.83,127.15,13:11:36.00
株Q,196.08,275.62,50.28,68.17,13:11:36.50
株V,173.53,248.88,59.44,113.96,13:11:37.00
株A,167.72,265.03,157.22,182.49,13:11:37.50
株X,144.37,238.35,109.55,166.98,13:11:38.00
株U,68.01,108.70,65.82,107.38,13:11:38.50
株I,79.31,174.42,50.64,165.35,13:11:39.00
株J,126.16,216.43,77.60,212.94,13:11:39.50
株G,97.55,111.38,72.96,84.26,13:11:40.00
株C,84.41,147.84,78.38,116.18,13:11:40.50
株G,84.26,97.27,57.00,79.14,13:11:41.00
株I,165.35,237.86,89.25,142.78,13:11:41.50
株H,146.81,221.16,103.51,187.69,13:11:42.00
株I,142.78,216.77,102.98,204.23,13:11:42.50
株E,146.17,155.24,138.48,144.16,13:11:43.00
株O,189.38,211.27,130.28,177.19,13:11:43.50
株Y,137.05,150.43,97.25,109.91,13:11:44.00
株O,177.19,240.22,134.51,165.00,13:11:44.50
株P,299.77,319.05,145.82,154.22,13:11:45.00
株T,118.82,155.94,68.09,126.01,13:11:45.50
株E,144.16,160.14,135.82,145.47,13:11:46.00
株V,113.96,183.60,82.47,118.46,13:11:46.50
株F,122.83,165.20,77.12,143.86,13:11:47.00
株W,70.69,140.98,50.59,84.14,13:11:47.50
株Z,154.11,230.07,142.76,170.58,13:11:48.00
株H,187.69,262.68,69.35,231.48,13:11:48.50
株V,118.46,187.15,83.64,126.41,13:11:49.00
株F,143.86,238.10,87.82,94.30,13:11:49.50
株D,134.75,139.53,124.32,129.54,13:11:50.00
株U,107.38,163.20,65.42,121.17,13:11:50.50
株V,126.41,207.90,92.90,167.99,13:11:51.00
株S,124.26,178.88,70.89,155.76,13:11:51.50
株R,252.52,290.09,189.25,207.04,13:11:52.00
株U,121.17,168.82,52.73,63.08,13:11:52.50
株D,129.54,209.93,99.84,145.73,13:11:53.00
株P,154.22,211.05,142.33,185.43,13:11:53.50
株H,231.48,318.07,85.46,104.76,13:11:54.00
株A,182.49,250.33,57.54,137.72,13:11:54.50
株T,126.01,203.15,56.35,180.00,13:11:55.00
株Y,109.91,147.48,93.21,96.29,13:11:55.50
株N,65.43,157.23,62.79,120.47,13:11:56.00
株B,105.31,153.61,58.82,105.33,13:11:56.50
株B,105.33,118.95,73.86,116.47,13:11:57.00
株X,166.98,238.28,53.15,142.32,13:11:57.50
株Q,68.17,86.95,58.10,68.25,13:11:58.00
株A,137.72,165.74,87.05,147.70,13:11:58.50
株I,204.23,256.39,72.06,179.82,13:11:59.00
株M,127.15,188.53,67.43,78.48,13:11:59.50
株R,207.04,261.01,62.29,109.70,13:12:00.00
株Z,170.58,226.02,161.12,192.83,13:12:00.50
株C,116.18,204.24,60.48,91.54,13:12:01.00
株Z,192.83,258.84,174.09,227.72,13:12:01.50
株S,155.76,202.74,54.98,184.18,13:12:02.00
株M,78.48,128.89,71.02,75.06,13:12:02.50
株C,91.54,125.98,70.64,121.84,13:12:03.00
株Q,68.25,77.17,60.50,70.45,13:12:03.50
株R,109.70,160.09,106.66,128.05,13:12:04.00
株C,121.84,197.96,100.97,121.46,13:12:04.50
株L,157.31,186.58,102.79,123.83,13:12:05.00
株D,145.73,170.55,94.98,118.70,13:12:05.50
株H,104.76,111.42,50.79,74.85,13:12:06.00
株M,75.06,145.66,60.68,70.85,13:12:06.50
株X,142.32,157.12,63.68,90.86,13:12:07.00
株N,120.47,210.14,93.38,146.87,13:12:07.50
株L,123.83,156.24,74.78,100.73,13:12:08.00
株V,167.99,256.16,165.12,202.38,13:12:08.50
株D,118.70,157.81,57.98,117.18,13:12:09.00
株J,212.94,298.56,203.53,247.79,13:12:09.50
株S,184.18,234.05,112.66,230.23,13:12:10.00
株E,145.47,145.97,138.98,140.11,13:12:10.50
株A,147.70,177.67,127.36,144.14,13:12:11.00
株X,90.86,141.67,57.03,87.51,13:12:11.50
株M,70.85,86.51,68.67,77.65,13:12:12.00
株L,100.73,108.26,54.62,89.10,13:12:12.50
株F,94.30,185.39,51.54,88.63,13:12:13.00
株P,185.43,249.30,82.50,163.93,13:12:13.50
株B,116.47,213.31,108.74,158.46,13:12:14.00
株P,163.93,172.07,101.50,114.52,13:12:14.50
株L,89.10,159.53,50.31,53.12,13:12:15.00
株S,230.23,243.45,178.30,221.76,13:12:15.50
株I,179.82,224.00,73.55,135.39,13:12:16.00
株T,180.00,260.51,172.91,236.07,13:12:16.50
株I,135.39,186.29,104.65,108.72,13:12:17.00
株G,79.14,80.27,70.31,72.71,13:12:17.50
株T,236.07,248.76,70.65,145.73,13:12:18.00
株B,158.46,180.87,94.17,136.62,13:12:18.50
株R,128.05,141.38,66.10,66.55,13:12:19.00
株W,84.14,116.66,75.87,98.19,13:12:19.50
株J,247.79,327.33,153.29,214.44,13:12:20.00
株U,63.08,64.14,53.90,57.89,13:12:20.50
株M,77.65,99.32,64.73,93.76,13:12:21.00
株F,88.63,127.21,62.18,81.31,13:12:21.50
株N,146.87,155.91,61.52,152.22,13:12:22.00
株C,121.46,184.38,97.86,141.37,13:12:22.50
株N,152.22,232.66,82.79,108.55,13:12:23.00
株E,140.11,225.23,54.58,113.99,13:12:23.50
株R,66.55,81.63,60.86,74.23,13:12:24.00
株W,98.19,151.29,92.29,108.29,13:12:24.50
株E,113.99,128.50,55.86,90.34,13:12:25.00
株S,221.76,237.39,187.94,209.22,13:12:25.50
株N,108.55,179.26,79.79,97.71,13:12:26.00
株O,165.00,259.70,111.91,235.87,13:12:26.50
株K,106.46,127.50,64.33,97.58,13:12:27.00
株K,97.58,176.81,72.03,95.53,13:12:27.50
株L,53.12,68.16,50.35,50.79,13:12:28.00
株U,57.89,135.65,51.85,56.10,13:12:28.50
株Q,70.45,114.28,66.18,97.73,13:12:29.00
株R,74.23,167.54,58.78,101.65,13:12:29.50
株M,93.76,101.12,83.65,94.67,13:12:30.00
株C,141.37,149.44,92.41,127.42,13:12:30.50
株S,209.22,229.02,61.24,106.78,13:12:31.00
株V,202.38,293.31,150.76,152.41,13:12:31.50
株G,72.71,151.35,57.69,86.47,13:12:32.00
株K,95.53,161.23,65.44,153.27,13:12:32.50
株G,86.47,134.28,59.95,72.84,13:12:33.00
株L,50.79,53.77,50.18,53.39,13:12:33.50
株O,235.87,266.02,102.56,120.94,13:12:34.00
株R,101.65,125.00,77.15,77.65,13:12:34.50
株L,53.39,83.12,53.20,57.79,13:12:35.00
株Z,227.72,252.88,142.39,181.50,13:12:35.50
株Y,96.29,125.68,77.44,91.14,13:12:36.00
株I,108.72,183.10,104.87,124.34,13:12:36.50
株O,120.94,154.71,61.61,96.81,13:12:37.00
株M,94.67,114.37,92.66,111.21,13:12:37.50
株Y,91.14,144.54,53.48,117.39,13:12:38.00
株O,96.81,117.50,80.65,83.96,13:12:38.50
株C,127.42,157.51,115.47,117.90,13:12:39.00
株M,111.21,113.01,67.38,71.00,13:12:39.50
株L,57.79,86.92,54.40,83.27,13:12:40.00
株Y,117.39,187.71,92.84,145.54,13:12:40.50
株E,90.34,138.96,76.03,132.71,13:12:41.00
株J,214.44,275.35,125.04,262.24,13:12:41.50
株G,72.84,94.12,58.39,59.78,13:12:42.00
株L,83.27,178.11,70.38,162.48,13:12:42.50
株X,87.51,96.77,87.41,95.39,13:12:43.00
株I,124.34,191.03,85.86,172.69,13:12:43.50
株E,132.71,149.95,113.08,135.12,13:12:44.00
株U,56.10,152.56,54.77,119.66,13:12:44.50
株B,136.62,210.84,116.98,175.33,13:12:45.00
株G,59.78,69.63,57.75,59.83,13:12:45.50
株O,83.96,143.38,75.05,133.59,13:12:46.00
株Q,97.73,132.67,84.11,111.59,13:12:46.50
株G,59.83,132.53,50.57,90.41,13:12:47.00
株G,90.41,118.06,73.87,114.37,13:12:47.50
株M,71.00,145.78,63.55,71.53,13:12:48.00
株U,119.66,184.00,52.22,72.84,13:12:48.50
株B,175.33,223.15,118.61,211.77,13:12:49.00
株M,71.53,135.72,65.23,80.46,13:12:49.50
株F,81.31,132.93,57.07,115.07,13:12:50.00
株A,144.14,173.45,78.82,107.37,13:12:50.50
株H,74.85,150.66,51.76,84.18,13:12:51.00
株L,162.48,178.00,99.96,137.99,13:12:51.50
株F,115.07,128.73,82.63,90.88,13:12:52.00
株I,172.69,244.16,138.83,145.38,13:12:52.50
株W,108.29,115.78,92.55,115.74,13:12:53.00
株F,90.88,100.33,87.55,91.72,13:12:53.50
株T,145.73,187.17,53.76,91.03,13:12:54.00
株R,77.65,172.88,77.33,151.30,13:12:54.50
株U,72.84,154.75,53.65,131.07,13:12:55.00
株R,151.30,221.50,90.69,203.42,13:12:55.50
株W,115.74,206.58,55.60,192.20,13:12:56.00
株B,211.77,255.37,206.62,245.25,13:12:56.50
株U,131.07,193.54,83.66,181.53,13:12:57.00
株P,114.52,132.20,59.96,61.18,13:12:57.50
株R,203.42,262.39,61.01,82.96,13:12:58.00
株E,135.12,168.82,100.56,127.28,13:12:58.50
株M,80.46,125.54,79.58,81.90,13:12:59.00
株D,117.18,168.89,67.32,85.31,13:12:59.50
株T,91.03,138.42,90.79,91.34,13:13:00.00
株G,114.37,116.33,82.18,93.45,13:13:00.50
株F,91.72,180.39,64.58,81.44,13:13:01.00
株D,85.31,156.17,83.24,139.45,13:13:01.50
株E,127.28,199.67,62.30,156.21,13:13:02.00
株U,181.53,190.79,169.94,181.87,13:13:02.50
株I,145.38,163.44,132.69,144.68,13:13:03.00
株E,156.21,232.39,146.27,168.67,13:13:03.50
株N,97.71,170.45,88.34,135.04,13:13:04.00
株E,168.67,224.28,83.34,177.71,13:13:04.50
株E,177.71,226.67,177.67,186.87,13:13:05.00
株F,81.44,90.98,54.53,56.03,13:13:05.50
株O,133.59,198.24,57.20,189.58,13:13:06.00
株I,144.68,199.47,65.52,106.65,13:13:06.50
株I,106.65,191.93,99.48,126.66,13:13:07.00
株Y,145.54,222.44,121.98,197.71,13:13:07.50
株V,152.41,246.25,147.03,234.85,13:13:08.00
株C,117.90,136.55,107.68,122.21,13:13:08.50
株Y,197.71,236.42,105.08,204.99,13:13:09.00
株X,95.39,101.66,61.39,81.68,13:13:09.50
株A,107.37,142.54,69.73,94.93,13:13:10.00
株X,81.68,82.91,57.29,82.27,13:13:10.50
株E,186.87,207.49,100.91,118.91,13:13:11.00
株G,93.45,183.85,88.25,135.34,13:13:11.50
株F,56.03,145.26,52.11,114.23,13:13:12.00
株B,245.25,297.83,132.12,158.77,13:13:12.50
株J,262.24,318.34,174.35,267.22,13:13:13.00
株C,122.21,186.47,79.92,139.45,13:13:13.50
株X,82.27,108.74,70.53,78.07,13:13:14.00
株C,139.45,171.88,105.74,132.49,13:13:14.50
株S,106.78,177.19,80.90,96.55,13:13:15.00
株V,234.85,302.25,226.89,236.60,13:13:15.50
株R,82.96,111.29,76.68,91.36,13:13:16.00
株F,114.23,147.77,97.35,137.60,13:13:16.50
株V,236.60,334.18,84.39,241.57,13:13:17.00
株T,91.34,132.16,59.82,65.58,13:13:17.50
株Z,181.50,257.35,67.91,93.68,13:13:18.00
株H,84.18,149.08,57.39,74.60,13:13:18.50
株F,137.60,198.94,99.66,125.38,13:13:19.00
株T,65.58,74.49,64.09,64.18,13:13:19.50
株R,91.36,126.82,55.22,64.41,13:13:20.00
株I,126.66,171.27,101.40,159.76,13:13:20.50
株C,132.49,210.76,67.48,171.97,13:13:21.00
株M,81.90,177.80,60.00,108.99,13:13:21.50
株C,171.97,263.99,110.26,254.54,13:13:22.00
株J,267.22,319.82,205.56,233.51,13:13:22.50
株A,94.93,128.23,74.97,108.16,13:13:23.00
株E,118.91,146.17,71.34,93.57,13:13:23.50
株H,74.60,153.74,74.31,83.83,13:13:24.00
株Q,111.59,204.68,85.12,162.20,13:13:24.50
株W,192.20,269.56,54.28,195.90,13:13:25.00
株J,233.51,299.21,143.90,243.85,13:13:25.50
株Y,204.99,261.77,141.92,207.58,13:13:26.00
株O,189.58,206.33,174.34,194.66,13:13:26.50
株M,108.99,206.37,65.36,92.98,13:13:27.00
株E,93.57,125.68,75.51,93.36,13:13:27.50
株Y,207.58,293.70,144.72,184.12,13:13:28.00
株S,96.55,149.33,67.02,107.38,13:13:28.50
株Y,184.12,192.65,169.00,181.88,13:13:29.00
株E,93.36,154.48,50.79,57.60,13:13:29.50
株F,125.38,177.05,54.26,97.85,13:13:30.00
株Q,162.20,162.77,111.01,143.32,13:13:30.50
株E,57.60,76.32,53.86,65.94,13:13:31.00
株D,139.45,180.96,129.31,148.31,13:13:31.50
株S,107.38,188.04,54.03,102.48,13:13:32.00
株U,181.87,213.15,104.87,182.36,13:13:32.50
株M,92.98,108.36,60.23,103.79,13:13:33.00
株J,243.85,335.18,73.66,325.75,13:13:33.50
株Y,181.88,191.55,116.60,171.42,13:13:34.00
株F,97.85,146.95,61.49,146.41,13:13:34.50
株H,83.83,108.28,63.43,104.90,13:13:35.00
株Y,171.42,189.30,143.66,153.41,13:13:35.50
株T,64.18,112.78,57.56,101.75,13:13:36.00
株H,104.90,167.19,56.12,76.39,13:13:36.50
株P,61.18,152.96,59.08,139.97,13:13:37.00
株B,158.77,171.10,132.01,155.44,13:13:37.50
株E,65.94,157.72,58.97,139.09,13:13:38.00
株K,153.27,167.26,130.77,152.92,13:13:38.50
株E,139.09,175.66,71.74,143.68,13:13:39.00
株X,78.07,107.24,67.27,91.14,13:13:39.50
株C,254.54,281.08,58.11,162.45,13:13:40.00
株N,135.04,157.87,68.96,154.23,13:13:40.50
